,code,base_price,delta,today_open,today_close,today_high,today_low,tomorrow_open,tomorrow_close,tomorrow_high,tomorrow_low,buy_flag
1155,600137,19.7,0.04665585607290268,14.571633338928223,14.666303634643555,14.870161056518555,14.317693710327148,14.621355056762695,14.721512794494629,14.985697746276855,14.345605850219727,1
2179,000400,9.778,0.046655599027872086,7.533426761627197,7.57969331741333,7.677780628204346,7.411807537078857,7.588892936706543,7.634759426116943,7.757609844207764,7.470317840576172,1
1314,600661,29.12,0.046614162623882294,24.368520736694336,24.517913818359375,24.90459632873535,23.936344146728516,24.420392990112305,24.573671340942383,25.0521183013916,23.924652099609375,1
3095,000727,2.23,0.04660196974873543,1.8212158679962158,1.832350730895996,1.8531614542007446,1.7951918840408325,1.8411608934402466,1.8521608114242554,1.8788514137268066,1.8152475357055664,1
2244,300527,13.364,0.04656801372766495,10.520529747009277,10.59959602355957,10.752219200134277,10.352375030517578,10.651643753051758,10.713777542114258,10.834464073181152,10.509415626525879,1
132,000807,7.258,0.04656734690070152,5.383571147918701,5.4152140617370605,5.493031978607178,5.286026477813721,5.402198314666748,5.437236309051514,5.532182693481445,5.306263446807861,1
1297,601028,6.8,0.04656273499131203,5.150818347930908,5.1827216148376465,5.251667022705078,5.062032222747803,5.162590503692627,5.199449062347412,5.297734260559082,5.061180591583252,1
1413,600126,6.35,0.04655042290687561,6.365497589111328,6.395253658294678,6.506305694580078,6.2605414390563965,6.421388149261475,6.446392059326172,6.551972389221191,6.325861930847168,1
1498,002628,5.44,0.046515483409166336,4.476049423217773,4.504474639892578,4.562647342681885,4.403714656829834,4.500417232513428,4.532393455505371,4.608555316925049,4.424434661865234,1
1587,600650,13.0,0.046503495424985886,10.519059181213379,10.58261489868164,10.69686222076416,10.365468978881836,10.611030578613281,10.681950569152832,10.84749984741211,10.44462776184082,1
2970,300170,15.07,0.046499937772750854,14.509377479553223,14.562216758728027,14.833598136901855,14.246870040893555,14.576176643371582,14.628779411315918,14.90934944152832,14.29532527923584,1
