index,amount,change,date,price,time,type,volume
9959,30720,0.01,2018-09-10,10.24,13:16:07,买盘,30
9960,10230,-0.01,2018-09-10,10.23,13:16:10,卖盘,10
9961,2051,0.04,2018-09-10,10.27,13:16:12,买盘,2
9962,6168,0.01,2018-09-10,10.28,13:16:22,买盘,6
9963,1029,0.01,2018-09-10,10.29,13:16:24,中性盘,1
9964,16450,-0.01,2018-09-10,10.28,13:16:30,卖盘,16
9965,8234,0.0,2018-09-10,10.28,13:16:33,卖盘,8
9966,50372,0.0,2018-09-10,10.28,13:16:36,卖盘,49
9967,10280,0.0,2018-09-10,10.28,13:16:42,买盘,10
9968,3084,0.0,2018-09-10,10.28,13:16:48,买盘,3
9969,23644,0.0,2018-09-10,10.28,13:16:55,买盘,23
9970,5140,0.0,2018-09-10,10.28,13:16:58,买盘,5
9971,6156,-0.02,2018-09-10,10.26,13:17:00,卖盘,6
9972,1026,0.0,2018-09-10,10.26,13:17:04,买盘,1
9973,7177,-0.01,2018-09-10,10.25,13:17:06,卖盘,7
9974,21566,0.01,2018-09-10,10.26,13:17:15,卖盘,21
9975,102408,-0.02,2018-09-10,10.24,13:17:19,卖盘,100
9976,1025,0.01,2018-09-10,10.25,13:17:48,卖盘,1
9977,8216,0.02,2018-09-10,10.27,13:17:51,买盘,8
9978,20500,-0.02,2018-09-10,10.25,13:17:54,卖盘,20
9979,16432,0.02,2018-09-10,10.27,13:18:04,买盘,16
9980,23596,-0.02,2018-09-10,10.25,13:18:06,卖盘,23
9981,3081,0.02,2018-09-10,10.27,13:18:09,买盘,3
9982,9234,-0.01,2018-09-10,10.26,13:18:12,中性盘,9
9983,4103,0.0,2018-09-10,10.26,13:18:15,买盘,4
9984,8208,0.0,2018-09-10,10.26,13:18:22,买盘,8
9985,1026,0.0,2018-09-10,10.26,13:18:25,卖盘,1
9986,1026,0.0,2018-09-10,10.26,13:18:27,卖盘,1
9987,2054,0.01,2018-09-10,10.27,13:18:34,买盘,2
9988,3078,-0.01,2018-09-10,10.26,13:18:36,卖盘,3
9989,61500,-0.01,2018-09-10,10.25,13:18:45,卖盘,60
9990,5125,0.0,2018-09-10,10.25,13:18:51,卖盘,5
9991,1026,0.01,2018-09-10,10.26,13:18:54,买盘,1
9992,5130,0.0,2018-09-10,10.26,13:19:03,卖盘,5
9993,5135,0.01,2018-09-10,10.27,13:19:06,买盘,5
9994,20539,0.01,2018-09-10,10.28,13:19:09,买盘,20
9995,1026,-0.02,2018-09-10,10.26,13:19:18,卖盘,1
9996,5135,0.01,2018-09-10,10.27,13:19:21,买盘,5
9997,10279,0.01,2018-09-10,10.28,13:19:24,买盘,10
9998,36939,-0.02,2018-09-10,10.26,13:19:27,卖盘,36
9999,9234,0.0,2018-09-10,10.26,13:19:33,买盘,9
10000,5130,0.0,2018-09-10,10.26,13:19:36,买盘,5
10001,5130,0.0,2018-09-10,10.26,13:19:45,买盘,5
10002,21509,0.0,2018-09-10,10.26,13:19:51,买盘,21
10003,18417,-0.03,2018-09-10,10.23,13:20:09,卖盘,18
10004,2052,0.03,2018-09-10,10.26,13:20:21,买盘,2
10005,1023,-0.03,2018-09-10,10.23,13:20:27,卖盘,1
10006,2046,0.0,2018-09-10,10.23,13:20:34,卖盘,2
10007,29673,0.03,2018-09-10,10.26,13:20:36,买盘,29
10008,2052,0.0,2018-09-10,10.26,13:20:45,买盘,2
10009,2050,-0.01,2018-09-10,10.25,13:21:00,买盘,2
10010,3075,0.0,2018-09-10,10.25,13:21:04,买盘,3
10011,63487,-0.01,2018-09-10,10.24,13:21:09,卖盘,62
10012,7168,0.0,2018-09-10,10.24,13:21:18,买盘,7
10013,2046,-0.01,2018-09-10,10.23,13:21:30,卖盘,2
10014,3072,0.01,2018-09-10,10.24,13:21:37,买盘,3
10015,20480,0.0,2018-09-10,10.24,13:21:48,卖盘,20
10016,8203,0.02,2018-09-10,10.26,13:21:54,买盘,8
10017,3078,0.0,2018-09-10,10.26,13:21:57,卖盘,3
10018,6156,0.0,2018-09-10,10.26,13:22:00,卖盘,6
10019,58539,0.01,2018-09-10,10.27,13:22:06,买盘,57
10020,5135,0.0,2018-09-10,10.27,13:22:15,卖盘,5
10021,21567,0.0,2018-09-10,10.27,13:22:21,卖盘,21
10022,5135,0.0,2018-09-10,10.27,13:22:37,卖盘,5
10023,7189,0.0,2018-09-10,10.27,13:22:45,买盘,7
10024,10270,0.0,2018-09-10,10.27,13:22:48,买盘,10
10025,4112,0.01,2018-09-10,10.28,13:22:54,买盘,4
10026,11308,0.0,2018-09-10,10.28,13:22:58,买盘,11
10027,4112,0.0,2018-09-10,10.28,13:23:04,买盘,4
10028,5137,0.0,2018-09-10,10.28,13:23:06,买盘,5
10029,1030,0.02,2018-09-10,10.3,13:23:09,买盘,1
10030,20560,-0.02,2018-09-10,10.28,13:23:12,卖盘,20
10031,8240,0.02,2018-09-10,10.3,13:23:25,买盘,8
10032,6180,0.0,2018-09-10,10.3,13:23:36,卖盘,6
10033,10320,0.02,2018-09-10,10.32,13:23:42,买盘,10
10034,11363,0.01,2018-09-10,10.33,13:23:52,买盘,11
10035,131345,0.02,2018-09-10,10.35,13:23:57,买盘,127
10036,9324,0.01,2018-09-10,10.36,13:24:09,买盘,9
10037,25900,0.0,2018-09-10,10.36,13:24:12,买盘,25
10038,98382,-0.01,2018-09-10,10.35,13:24:16,卖盘,95
10039,19665,0.0,2018-09-10,10.35,13:24:21,买盘,19
10040,1035,0.0,2018-09-10,10.35,13:24:27,买盘,1
10041,6210,0.0,2018-09-10,10.35,13:24:39,买盘,6
10042,2067,-0.02,2018-09-10,10.33,13:24:45,卖盘,2
10043,3102,0.01,2018-09-10,10.34,13:24:54,卖盘,3
10044,3102,0.0,2018-09-10,10.34,13:25:00,卖盘,3
10045,59977,0.01,2018-09-10,10.35,13:25:06,买盘,58
10046,3102,-0.01,2018-09-10,10.34,13:25:09,中性盘,3
10047,12396,-0.01,2018-09-10,10.33,13:25:18,卖盘,12
10048,1034,0.01,2018-09-10,10.34,13:25:21,买盘,1
10049,3102,0.0,2018-09-10,10.34,13:25:24,买盘,3
10050,5165,-0.01,2018-09-10,10.33,13:25:27,卖盘,5
10051,9306,0.01,2018-09-10,10.34,13:25:33,买盘,9
10052,21693,-0.01,2018-09-10,10.33,13:25:36,卖盘,21
10053,1033,0.0,2018-09-10,10.33,13:25:39,买盘,1
10054,1033,0.0,2018-09-10,10.33,13:25:48,买盘,1
10055,14462,0.0,2018-09-10,10.33,13:25:54,买盘,14
10056,35111,-0.01,2018-09-10,10.32,13:26:00,卖盘,34
10057,4132,0.01,2018-09-10,10.33,13:26:04,中性盘,4
10058,34116,0.01,2018-09-10,10.34,13:26:09,买盘,33
10059,21717,-0.01,2018-09-10,10.33,13:26:15,中性盘,21
10060,3105,0.02,2018-09-10,10.35,13:26:18,买盘,3
10061,19633,0.0,2018-09-10,10.35,13:26:21,买盘,19
10062,5170,-0.01,2018-09-10,10.34,13:26:33,买盘,5
10063,3102,0.0,2018-09-10,10.34,13:26:45,买盘,3
10064,11374,0.0,2018-09-10,10.34,13:26:48,买盘,11
10065,20680,0.0,2018-09-10,10.34,13:26:51,卖盘,20
10066,21735,0.01,2018-09-10,10.35,13:26:57,买盘,21
10067,10340,-0.01,2018-09-10,10.34,13:27:04,卖盘,10
10068,2068,0.0,2018-09-10,10.34,13:27:09,卖盘,2
10069,19638,-0.01,2018-09-10,10.33,13:27:18,卖盘,19
10070,3099,0.0,2018-09-10,10.33,13:27:24,买盘,3
10071,183219,-0.07,2018-09-10,10.26,13:27:30,卖盘,178
10072,4104,0.0,2018-09-10,10.26,13:27:42,买盘,4
10073,51539,0.07,2018-09-10,10.33,13:27:45,买盘,50
10074,1026,-0.07,2018-09-10,10.26,13:27:51,卖盘,1
10075,5160,0.06,2018-09-10,10.32,13:28:01,买盘,5
10076,1031,-0.01,2018-09-10,10.31,13:28:07,中性盘,1
10077,1026,-0.05,2018-09-10,10.26,13:28:09,卖盘,1
10078,3078,0.0,2018-09-10,10.26,13:28:12,卖盘,3
10079,5155,0.05,2018-09-10,10.31,13:28:18,买盘,5
10080,1026,-0.05,2018-09-10,10.26,13:28:30,卖盘,1
10081,30780,0.0,2018-09-10,10.26,13:28:48,卖盘,30
10082,7183,0.0,2018-09-10,10.26,13:29:06,卖盘,7
10083,4101,0.0,2018-09-10,10.26,13:29:15,买盘,4
10084,1026,0.0,2018-09-10,10.26,13:29:18,卖盘,1
10085,10239,-0.03,2018-09-10,10.23,13:29:27,卖盘,10
10086,1026,0.03,2018-09-10,10.26,13:29:33,买盘,1
10087,2050,-0.01,2018-09-10,10.25,13:29:45,买盘,2
10088,10230,-0.02,2018-09-10,10.23,13:29:54,卖盘,10
10089,12276,0.0,2018-09-10,10.23,13:30:04,卖盘,12
10090,32766,0.0,2018-09-10,10.23,13:30:07,卖盘,32
10091,2048,0.01,2018-09-10,10.24,13:30:09,买盘,2
10092,7165,0.0,2018-09-10,10.24,13:30:12,买盘,7
10093,71495,0.0,2018-09-10,10.24,13:30:15,买盘,70
10094,4092,-0.01,2018-09-10,10.23,13:30:21,买盘,4
10095,57120,-0.03,2018-09-10,10.2,13:30:27,卖盘,56
10096,3057,-0.01,2018-09-10,10.19,13:30:33,卖盘,3
10097,1015,-0.04,2018-09-10,10.15,13:30:45,卖盘,1
10098,5075,0.0,2018-09-10,10.15,13:30:54,卖盘,5
10099,10150,0.0,2018-09-10,10.15,13:31:00,买盘,10
10100,1015,0.0,2018-09-10,10.15,13:31:03,买盘,1
10101,2022,-0.04,2018-09-10,10.11,13:31:06,卖盘,2
10102,5061,0.03,2018-09-10,10.14,13:31:21,买盘,5
10103,16182,-0.03,2018-09-10,10.11,13:31:24,卖盘,16
10104,47695,0.04,2018-09-10,10.15,13:31:27,买盘,47
10105,10135,-0.01,2018-09-10,10.14,13:31:33,买盘,10
10106,25414,0.05,2018-09-10,10.19,13:31:39,买盘,25
10107,4076,0.0,2018-09-10,10.19,13:31:43,买盘,4
10108,5095,0.0,2018-09-10,10.19,13:31:52,买盘,5
10109,3057,0.0,2018-09-10,10.19,13:31:54,买盘,3
10110,9165,0.0,2018-09-10,10.19,13:31:57,买盘,9
10111,14278,0.01,2018-09-10,10.2,13:32:07,买盘,14
10112,67320,0.0,2018-09-10,10.2,13:32:22,卖盘,66
10113,78540,0.0,2018-09-10,10.2,13:32:28,买盘,77
10114,3060,0.0,2018-09-10,10.2,13:32:30,买盘,3
10115,8159,-0.01,2018-09-10,10.19,13:32:33,卖盘,8
10116,3060,0.01,2018-09-10,10.2,13:32:43,买盘,3
10117,1022,0.02,2018-09-10,10.22,13:32:57,买盘,1
10118,7140,-0.02,2018-09-10,10.2,13:33:01,卖盘,7
10119,13280,0.0,2018-09-10,10.2,13:33:07,卖盘,13
10120,5110,0.02,2018-09-10,10.22,13:33:10,买盘,5
10121,54065,-0.02,2018-09-10,10.2,13:33:18,卖盘,53
10122,6120,0.0,2018-09-10,10.2,13:33:30,卖盘,6
10123,4080,0.0,2018-09-10,10.2,13:33:33,买盘,4
10124,17340,0.0,2018-09-10,10.2,13:33:39,买盘,17
10125,8159,-0.01,2018-09-10,10.19,13:33:45,卖盘,8
10126,2042,0.02,2018-09-10,10.21,13:33:54,买盘,2
10127,5105,0.0,2018-09-10,10.21,13:33:58,卖盘,5
10128,54212,0.02,2018-09-10,10.23,13:34:13,买盘,53
10129,7146,-0.03,2018-09-10,10.2,13:34:15,卖盘,7
10130,32757,0.02,2018-09-10,10.22,13:34:21,卖盘,32
10131,5115,0.01,2018-09-10,10.23,13:34:27,中性盘,5
10132,6133,-0.01,2018-09-10,10.22,13:34:30,卖盘,6
10133,5120,0.02,2018-09-10,10.24,13:34:34,买盘,5
10134,1024,0.0,2018-09-10,10.24,13:34:45,买盘,1
10135,59450,0.01,2018-09-10,10.25,13:34:48,买盘,58
10136,10260,0.01,2018-09-10,10.26,13:34:55,买盘,10
10137,15390,0.0,2018-09-10,10.26,13:34:57,买盘,15
10138,13336,0.0,2018-09-10,10.26,13:35:01,买盘,13
10139,12312,0.0,2018-09-10,10.26,13:35:04,买盘,12
10140,54378,0.0,2018-09-10,10.26,13:35:06,买盘,53
10141,4104,0.0,2018-09-10,10.26,13:35:09,买盘,4
10142,43092,0.0,2018-09-10,10.26,13:35:12,买盘,42
10143,7196,0.02,2018-09-10,10.28,13:35:15,买盘,7
10144,1028,0.0,2018-09-10,10.28,13:35:18,买盘,1
10145,2058,0.01,2018-09-10,10.29,13:35:30,买盘,2
10146,4117,0.01,2018-09-10,10.3,13:35:36,买盘,4
10147,3090,0.0,2018-09-10,10.3,13:35:48,买盘,3
10148,2060,0.0,2018-09-10,10.3,13:35:54,买盘,2
10149,2060,0.0,2018-09-10,10.3,13:35:57,买盘,2
10150,18540,0.0,2018-09-10,10.3,13:36:00,买盘,18
10151,18540,0.0,2018-09-10,10.3,13:36:03,买盘,18
10152,3090,0.0,2018-09-10,10.3,13:36:06,卖盘,3
10153,1030,0.0,2018-09-10,10.3,13:36:09,买盘,1
10154,2061,0.0,2018-09-10,10.3,13:36:18,卖盘,2
10155,6170,-0.02,2018-09-10,10.28,13:36:21,卖盘,6
10156,3090,0.02,2018-09-10,10.3,13:36:25,买盘,3
10157,3090,0.0,2018-09-10,10.3,13:36:27,买盘,3
10158,4118,0.0,2018-09-10,10.3,13:36:30,买盘,4
10159,6180,0.0,2018-09-10,10.3,13:36:33,买盘,6
10160,14392,-0.02,2018-09-10,10.28,13:36:39,卖盘,14
10161,15430,0.02,2018-09-10,10.3,13:36:43,买盘,15
10162,412190,-0.01,2018-09-10,10.29,13:36:45,中性盘,402
10163,2058,0.0,2018-09-10,10.29,13:36:48,卖盘,2
10164,5146,0.01,2018-09-10,10.3,13:37:00,买盘,5
10165,1029,-0.01,2018-09-10,10.29,13:37:07,中性盘,1
10166,25630,-0.04,2018-09-10,10.25,13:37:19,卖盘,25
10167,17493,0.04,2018-09-10,10.29,13:37:21,买盘,17
10168,4100,-0.04,2018-09-10,10.25,13:37:43,卖盘,4
10169,2058,0.04,2018-09-10,10.29,13:38:10,买盘,2
10170,2050,-0.04,2018-09-10,10.25,13:38:12,卖盘,2
10171,8200,0.0,2018-09-10,10.25,13:38:27,卖盘,8
10172,18522,0.04,2018-09-10,10.29,13:38:31,买盘,18
10173,51254,-0.04,2018-09-10,10.25,13:38:34,卖盘,50
10174,2058,0.04,2018-09-10,10.29,13:38:40,买盘,2
10175,3087,0.0,2018-09-10,10.29,13:38:52,买盘,3
10176,15395,0.0,2018-09-10,10.29,13:38:58,买盘,15
10177,39980,-0.04,2018-09-10,10.25,13:39:12,卖盘,39
10178,9214,-0.02,2018-09-10,10.23,13:39:16,卖盘,9
10179,1029,0.06,2018-09-10,10.29,13:39:33,买盘,1
10180,1024,-0.05,2018-09-10,10.24,13:39:46,卖盘,1
10181,10280,0.04,2018-09-10,10.28,13:39:51,买盘,10
10182,4096,-0.04,2018-09-10,10.24,13:39:58,卖盘,4
10183,7168,0.0,2018-09-10,10.24,13:40:01,买盘,7
10184,7167,-0.01,2018-09-10,10.23,13:40:07,卖盘,7
10185,12276,0.0,2018-09-10,10.23,13:40:33,卖盘,12
10186,2046,0.0,2018-09-10,10.23,13:40:39,卖盘,2
10187,5110,-0.01,2018-09-10,10.22,13:40:42,卖盘,5
10188,8184,0.01,2018-09-10,10.23,13:41:00,买盘,8
10189,13312,0.01,2018-09-10,10.24,13:41:12,买盘,13
10190,18432,0.0,2018-09-10,10.24,13:41:18,买盘,18
10191,17408,0.0,2018-09-10,10.24,13:41:21,买盘,17
10192,3072,0.0,2018-09-10,10.24,13:41:30,卖盘,3
10193,4108,0.03,2018-09-10,10.27,13:41:42,买盘,4
10194,54351,0.0,2018-09-10,10.27,13:41:57,买盘,53
10195,21551,-0.02,2018-09-10,10.25,13:42:00,卖盘,21
10196,46258,0.03,2018-09-10,10.28,13:42:21,买盘,45
10197,41000,-0.03,2018-09-10,10.25,13:42:27,卖盘,40
10198,3075,0.0,2018-09-10,10.25,13:42:30,买盘,3
10199,1025,0.0,2018-09-10,10.25,13:42:33,买盘,1
10200,5125,0.0,2018-09-10,10.25,13:42:36,买盘,5
10201,12288,-0.01,2018-09-10,10.24,13:43:00,卖盘,12
10202,1024,0.0,2018-09-10,10.24,13:43:04,卖盘,1
10203,8194,0.0,2018-09-10,10.24,13:43:06,卖盘,8
10204,15360,0.0,2018-09-10,10.24,13:43:09,卖盘,15
10205,2048,0.0,2018-09-10,10.24,13:43:12,卖盘,2
10206,51200,0.0,2018-09-10,10.24,13:43:18,卖盘,50
10207,63550,0.01,2018-09-10,10.25,13:43:24,买盘,62
10208,51250,0.0,2018-09-10,10.25,13:43:57,卖盘,50
10209,51250,0.0,2018-09-10,10.25,13:44:07,卖盘,50
10210,1025,0.0,2018-09-10,10.25,13:44:09,买盘,1
10211,2050,0.0,2018-09-10,10.25,13:44:12,买盘,2
10212,2048,-0.01,2018-09-10,10.24,13:44:18,卖盘,2
10213,44075,0.01,2018-09-10,10.25,13:44:21,买盘,43
10214,12306,0.0,2018-09-10,10.25,13:44:30,卖盘,12
10215,2050,0.0,2018-09-10,10.25,13:44:39,卖盘,2
10216,10260,0.01,2018-09-10,10.26,13:44:48,中性盘,10
10217,52291,0.01,2018-09-10,10.27,13:44:51,买盘,51
10218,1027,0.0,2018-09-10,10.27,13:45:00,买盘,1
10219,3081,0.0,2018-09-10,10.27,13:45:04,买盘,3
10220,10270,0.0,2018-09-10,10.27,13:45:06,买盘,10
10221,9252,0.01,2018-09-10,10.28,13:45:09,买盘,9
10222,182982,-0.01,2018-09-10,10.27,13:45:15,卖盘,178
10223,21567,0.0,2018-09-10,10.27,13:45:18,卖盘,21
10224,5135,0.0,2018-09-10,10.27,13:45:21,买盘,5
10225,14378,0.0,2018-09-10,10.27,13:45:24,买盘,14
10226,1028,0.01,2018-09-10,10.28,13:45:33,买盘,1
10227,5145,0.01,2018-09-10,10.29,13:45:42,买盘,5
10228,7203,0.0,2018-09-10,10.29,13:45:46,买盘,7
10229,2056,-0.01,2018-09-10,10.28,13:45:48,卖盘,2
10230,2054,-0.01,2018-09-10,10.27,13:45:54,卖盘,2
10231,28756,0.0,2018-09-10,10.27,13:45:57,卖盘,28
10232,43134,0.0,2018-09-10,10.27,13:46:00,买盘,42
10233,36889,-0.04,2018-09-10,10.23,13:46:10,卖盘,36
10234,5115,0.0,2018-09-10,10.23,13:46:18,卖盘,5
10235,10219,-0.02,2018-09-10,10.21,13:46:21,卖盘,10
10236,1023,0.02,2018-09-10,10.23,13:46:24,买盘,1
10237,3063,-0.02,2018-09-10,10.21,13:46:30,卖盘,3
10238,23476,-0.01,2018-09-10,10.2,13:46:33,卖盘,23
10239,40800,0.0,2018-09-10,10.2,13:46:42,卖盘,40
10240,4080,0.0,2018-09-10,10.2,13:46:48,买盘,4
10241,2038,-0.01,2018-09-10,10.19,13:46:51,卖盘,2
10242,7133,0.0,2018-09-10,10.19,13:46:55,卖盘,7
10243,29551,0.0,2018-09-10,10.19,13:47:00,卖盘,29
10244,10190,0.0,2018-09-10,10.19,13:47:12,买盘,10
10245,71270,-0.01,2018-09-10,10.18,13:47:21,卖盘,70
10246,4068,-0.01,2018-09-10,10.17,13:47:30,卖盘,4
10247,47709,-0.02,2018-09-10,10.15,13:47:33,卖盘,47
10248,186768,0.02,2018-09-10,10.17,13:47:42,买盘,184
10249,1017,0.0,2018-09-10,10.17,13:47:45,卖盘,1
10250,1017,0.0,2018-09-10,10.17,13:47:48,卖盘,1
10251,55935,0.0,2018-09-10,10.17,13:47:54,卖盘,55
10252,1015,-0.02,2018-09-10,10.15,13:47:57,卖盘,1
10253,47705,0.0,2018-09-10,10.15,13:48:04,卖盘,47
10254,10140,-0.01,2018-09-10,10.14,13:48:07,卖盘,10
10255,2028,0.0,2018-09-10,10.14,13:48:09,买盘,2
10256,16224,0.0,2018-09-10,10.14,13:48:13,买盘,16
10257,9126,0.0,2018-09-10,10.14,13:48:15,买盘,9
10258,20240,-0.02,2018-09-10,10.12,13:48:21,卖盘,20
10259,11132,0.0,2018-09-10,10.12,13:48:36,买盘,11
10260,35391,-0.02,2018-09-10,10.1,13:48:39,卖盘,35
10261,6072,0.02,2018-09-10,10.12,13:48:42,买盘,6
10262,12144,0.0,2018-09-10,10.12,13:48:55,买盘,12
10263,3036,0.0,2018-09-10,10.12,13:48:58,卖盘,3
10264,10120,0.0,2018-09-10,10.12,13:49:00,卖盘,10
10265,10110,-0.02,2018-09-10,10.1,13:49:04,卖盘,10
10266,104114,0.04,2018-09-10,10.14,13:49:10,买盘,103
10267,16224,0.0,2018-09-10,10.14,13:49:15,卖盘,16
10268,30420,0.0,2018-09-10,10.14,13:49:18,卖盘,30
10269,15220,0.0,2018-09-10,10.14,13:49:21,卖盘,15
10270,10140,0.0,2018-09-10,10.14,13:49:28,买盘,10
10271,1014,0.0,2018-09-10,10.14,13:49:34,卖盘,1
10272,1014,0.0,2018-09-10,10.14,13:49:36,买盘,1
10273,10140,0.0,2018-09-10,10.14,13:49:40,买盘,10
10274,10120,-0.02,2018-09-10,10.12,13:49:45,卖盘,10
10275,17238,0.02,2018-09-10,10.14,13:49:48,买盘,17
10276,1015,0.01,2018-09-10,10.15,13:49:55,买盘,1
10277,8113,-0.01,2018-09-10,10.14,13:49:58,卖盘,8
10278,48684,0.0,2018-09-10,10.14,13:50:04,卖盘,48
10279,4056,0.0,2018-09-10,10.14,13:50:07,卖盘,4
10280,2034,0.03,2018-09-10,10.17,13:50:16,买盘,2
10281,5085,0.0,2018-09-10,10.17,13:50:22,买盘,5
10282,1017,0.0,2018-09-10,10.17,13:50:27,买盘,1
10283,13221,0.0,2018-09-10,10.17,13:50:33,卖盘,13
10284,51743,-0.03,2018-09-10,10.14,13:50:36,卖盘,51
10285,1014,0.0,2018-09-10,10.14,13:50:55,卖盘,1
10286,226122,0.0,2018-09-10,10.14,13:51:01,卖盘,223
10287,47669,0.0,2018-09-10,10.14,13:51:25,卖盘,47
10288,10140,0.0,2018-09-10,10.14,13:51:36,卖盘,10
10289,1017,0.03,2018-09-10,10.17,13:51:49,买盘,1
10290,202800,-0.03,2018-09-10,10.14,13:52:01,卖盘,200
10291,3051,0.03,2018-09-10,10.17,13:52:04,买盘,3
10292,34476,-0.03,2018-09-10,10.14,13:52:15,卖盘,34
10293,58662,-0.04,2018-09-10,10.1,13:52:22,卖盘,58
10294,1009,-0.01,2018-09-10,10.09,13:52:28,卖盘,1
10295,42420,0.01,2018-09-10,10.1,13:52:31,买盘,42
10296,4060,0.05,2018-09-10,10.15,13:52:45,卖盘,4
10297,1015,0.0,2018-09-10,10.15,13:52:48,卖盘,1
10298,4040,-0.05,2018-09-10,10.1,13:52:57,卖盘,4
10299,6054,-0.01,2018-09-10,10.09,13:53:07,卖盘,6
10300,40378,0.01,2018-09-10,10.1,13:53:15,买盘,40
10301,9089,0.0,2018-09-10,10.1,13:53:24,买盘,9
10302,32320,0.0,2018-09-10,10.1,13:53:27,买盘,32
10303,2020,0.0,2018-09-10,10.1,13:53:30,买盘,2
10304,1010,0.0,2018-09-10,10.1,13:53:33,买盘,1
10305,5050,0.0,2018-09-10,10.1,13:53:36,买盘,5
10306,42378,-0.01,2018-09-10,10.09,13:53:39,卖盘,42
10307,16144,0.0,2018-09-10,10.09,13:53:45,买盘,16
10308,1009,0.0,2018-09-10,10.09,13:53:48,买盘,1
10309,7063,0.0,2018-09-10,10.09,13:53:51,买盘,7
10310,1009,0.0,2018-09-10,10.09,13:54:01,买盘,1
10311,21181,-0.01,2018-09-10,10.08,13:54:04,卖盘,21
10312,78624,0.0,2018-09-10,10.08,13:54:06,卖盘,78
10313,9054,-0.02,2018-09-10,10.06,13:54:13,卖盘,9
10314,50241,-0.02,2018-09-10,10.04,13:54:15,卖盘,50
10315,4028,0.03,2018-09-10,10.07,13:54:18,买盘,4
10316,1007,0.0,2018-09-10,10.07,13:54:21,买盘,1
10317,48202,-0.03,2018-09-10,10.04,13:54:25,卖盘,48
10318,7035,0.01,2018-09-10,10.05,13:54:31,卖盘,7
10319,81357,-0.01,2018-09-10,10.04,13:54:37,卖盘,81
10320,1004,0.0,2018-09-10,10.04,13:54:39,买盘,1
10321,65208,0.0,2018-09-10,10.04,13:54:42,买盘,65
10322,8032,0.0,2018-09-10,10.04,13:54:45,卖盘,8
10323,11044,0.0,2018-09-10,10.04,13:54:51,买盘,11
10324,417768,-0.08,2018-09-10,9.96,13:54:54,卖盘,418
10325,251313,-0.02,2018-09-10,9.94,13:55:01,卖盘,252
10326,20895,0.01,2018-09-10,9.95,13:55:04,买盘,21
10327,8969,0.01,2018-09-10,9.96,13:55:06,卖盘,9
10328,17928,0.0,2018-09-10,9.96,13:55:10,卖盘,18
10329,1003,0.07,2018-09-10,10.03,13:55:13,买盘,1
10330,3984,-0.07,2018-09-10,9.96,13:55:15,卖盘,4
10331,24072,0.07,2018-09-10,10.03,13:55:19,买盘,24
10332,1003,0.0,2018-09-10,10.03,13:55:21,卖盘,1
10333,34136,0.01,2018-09-10,10.04,13:55:25,买盘,34
10334,181259,-0.08,2018-09-10,9.96,13:55:31,卖盘,181
10335,27978,0.09,2018-09-10,10.05,13:55:34,买盘,28
10336,1005,0.0,2018-09-10,10.05,13:55:37,卖盘,1
10337,4020,0.0,2018-09-10,10.05,13:55:39,卖盘,4
10338,1006,0.01,2018-09-10,10.06,13:55:42,买盘,1
10339,6036,0.0,2018-09-10,10.06,13:55:51,买盘,6
10340,1005,-0.01,2018-09-10,10.05,13:55:58,买盘,1
10341,15089,0.0,2018-09-10,10.05,13:56:04,卖盘,15
10342,16080,0.0,2018-09-10,10.05,13:56:07,卖盘,16
10343,19095,0.0,2018-09-10,10.05,13:56:10,买盘,19
10344,11011,-0.04,2018-09-10,10.01,13:56:18,卖盘,11
10345,109922,-0.03,2018-09-10,9.98,13:56:22,卖盘,110
10346,30030,0.03,2018-09-10,10.01,13:56:27,买盘,30
10347,6000,-0.01,2018-09-10,10.0,13:56:37,中性盘,6
10348,46906,-0.02,2018-09-10,9.98,13:56:39,卖盘,47
10349,3000,0.02,2018-09-10,10.0,13:56:43,买盘,3
10350,8032,0.04,2018-09-10,10.04,13:56:49,买盘,8
10351,1001,-0.03,2018-09-10,10.01,13:56:52,卖盘,1
10352,3005,0.0,2018-09-10,10.01,13:57:01,卖盘,3
10353,4004,0.0,2018-09-10,10.01,13:57:04,买盘,4
10354,5001,-0.02,2018-09-10,9.99,13:57:07,卖盘,5
10355,23086,0.06,2018-09-10,10.05,13:57:16,买盘,23
10356,30149,0.0,2018-09-10,10.05,13:57:21,买盘,30
10357,1001,-0.04,2018-09-10,10.01,13:57:25,卖盘,1
10358,3006,0.01,2018-09-10,10.02,13:57:33,卖盘,3
10359,1003,0.01,2018-09-10,10.03,13:57:36,中性盘,1
10360,5025,0.02,2018-09-10,10.05,13:57:42,买盘,5
10361,10030,-0.02,2018-09-10,10.03,13:57:48,卖盘,10
10362,69345,0.02,2018-09-10,10.05,13:57:58,买盘,69
10363,22112,0.0,2018-09-10,10.05,13:58:01,卖盘,22
10364,27158,0.0,2018-09-10,10.05,13:58:04,卖盘,27
10365,99594,0.01,2018-09-10,10.06,13:58:07,买盘,99
10366,2012,0.0,2018-09-10,10.06,13:58:09,卖盘,2
10367,23218,0.04,2018-09-10,10.1,13:58:12,买盘,23
10368,7105,0.05,2018-09-10,10.15,13:58:28,买盘,7
10369,1015,0.0,2018-09-10,10.15,13:58:33,买盘,1
10370,23345,0.0,2018-09-10,10.15,13:58:40,买盘,23
10371,24240,-0.05,2018-09-10,10.1,13:58:42,卖盘,24
10372,2020,0.0,2018-09-10,10.1,13:58:46,买盘,2
