index,amount,change,date,price,time,type,volume
25184,25200,0.0,2018-09-17,12.0,14:03:30,买盘,21
25185,2400,0.0,2018-09-17,12.0,14:03:33,买盘,2
25186,10800,0.0,2018-09-17,12.0,14:03:37,买盘,9
25187,2398,-0.01,2018-09-17,11.99,14:03:39,卖盘,2
25188,88726,0.0,2018-09-17,11.99,14:03:42,卖盘,74
25189,2398,0.0,2018-09-17,11.99,14:03:52,买盘,2
25190,17974,0.0,2018-09-17,11.99,14:03:54,买盘,15
25191,62273,-0.02,2018-09-17,11.97,14:03:57,卖盘,52
25192,22756,0.0,2018-09-17,11.97,14:04:06,卖盘,19
25193,27524,-0.01,2018-09-17,11.96,14:04:09,卖盘,23
25194,4788,0.01,2018-09-17,11.97,14:04:12,买盘,4
25195,5980,-0.01,2018-09-17,11.96,14:04:18,卖盘,5
25196,87381,0.01,2018-09-17,11.97,14:04:21,买盘,73
25197,113717,0.0,2018-09-17,11.97,14:04:24,卖盘,95
25198,29925,0.0,2018-09-17,11.97,14:04:27,卖盘,25
25199,2396,0.01,2018-09-17,11.98,14:04:30,买盘,2
25200,130473,-0.01,2018-09-17,11.97,14:04:33,卖盘,109
25201,2394,0.0,2018-09-17,11.97,14:04:39,卖盘,2
25202,9581,0.0,2018-09-17,11.97,14:04:42,卖盘,8
25203,2394,0.0,2018-09-17,11.97,14:04:45,卖盘,2
25204,5985,0.0,2018-09-17,11.97,14:04:48,卖盘,5
25205,7182,0.0,2018-09-17,11.97,14:04:55,卖盘,6
25206,25157,0.01,2018-09-17,11.98,14:04:57,买盘,21
25207,2396,0.0,2018-09-17,11.98,14:05:00,买盘,2
25208,9582,0.0,2018-09-17,11.98,14:05:04,买盘,8
25209,1198,0.0,2018-09-17,11.98,14:05:06,买盘,1
25210,33544,0.0,2018-09-17,11.98,14:05:09,买盘,28
25211,29950,0.0,2018-09-17,11.98,14:05:12,卖盘,25
25212,5990,0.0,2018-09-17,11.98,14:05:18,卖盘,5
25213,115008,0.0,2018-09-17,11.98,14:05:21,卖盘,96
25214,62324,0.01,2018-09-17,11.99,14:05:24,买盘,52
25215,4792,-0.01,2018-09-17,11.98,14:05:33,买盘,4
25216,19184,0.01,2018-09-17,11.99,14:05:37,买盘,16
25217,63468,-0.02,2018-09-17,11.97,14:05:40,卖盘,53
25218,1197,0.0,2018-09-17,11.97,14:05:42,买盘,1
25219,60997,0.0,2018-09-17,11.97,14:05:46,买盘,51
25220,37107,0.0,2018-09-17,11.97,14:05:49,买盘,31
25221,72958,-0.01,2018-09-17,11.96,14:05:51,卖盘,61
25222,3589,0.0,2018-09-17,11.96,14:05:54,卖盘,3
25223,4788,0.01,2018-09-17,11.97,14:05:57,买盘,4
25224,62192,-0.01,2018-09-17,11.96,14:06:00,卖盘,52
25225,5980,0.0,2018-09-17,11.96,14:06:04,买盘,5
25226,4780,-0.01,2018-09-17,11.95,14:06:07,卖盘,4
25227,47800,0.0,2018-09-17,11.95,14:06:09,卖盘,40
25228,5980,0.01,2018-09-17,11.96,14:06:12,买盘,5
25229,35851,0.0,2018-09-17,11.96,14:06:15,买盘,30
25230,39438,0.0,2018-09-17,11.96,14:06:18,买盘,33
25231,11950,-0.01,2018-09-17,11.95,14:06:21,卖盘,10
25232,5978,0.0,2018-09-17,11.95,14:06:24,卖盘,5
25233,15539,0.0,2018-09-17,11.95,14:06:27,卖盘,13
25234,39451,0.01,2018-09-17,11.96,14:06:30,买盘,33
25235,17925,-0.01,2018-09-17,11.95,14:06:33,卖盘,15
25236,27488,0.01,2018-09-17,11.96,14:06:36,买盘,23
25237,25114,-0.01,2018-09-17,11.95,14:06:39,卖盘,21
25238,11960,0.01,2018-09-17,11.96,14:06:42,买盘,10
25239,102856,0.0,2018-09-17,11.96,14:06:46,买盘,86
25240,3588,0.0,2018-09-17,11.96,14:06:55,卖盘,3
25241,27530,0.0,2018-09-17,11.96,14:06:58,卖盘,23
25242,27508,0.0,2018-09-17,11.96,14:07:04,卖盘,23
25243,126880,0.01,2018-09-17,11.97,14:07:06,买盘,106
25244,44239,-0.01,2018-09-17,11.96,14:07:09,卖盘,37
25245,29925,0.01,2018-09-17,11.97,14:07:15,买盘,25
25246,7182,0.0,2018-09-17,11.97,14:07:18,买盘,6
25247,2393,0.0,2018-09-17,11.97,14:07:24,买盘,2
25248,25123,0.0,2018-09-17,11.97,14:07:30,买盘,21
25249,103028,0.01,2018-09-17,11.98,14:07:33,买盘,86
25250,38336,0.0,2018-09-17,11.98,14:07:36,卖盘,32
25251,55108,0.0,2018-09-17,11.98,14:07:39,卖盘,46
25252,106706,0.01,2018-09-17,11.99,14:07:42,买盘,89
25253,130691,0.0,2018-09-17,11.99,14:07:45,买盘,109
25254,10791,0.0,2018-09-17,11.99,14:07:48,卖盘,9
25255,21600,0.01,2018-09-17,12.0,14:07:51,买盘,18
25256,33575,-0.01,2018-09-17,11.99,14:07:54,卖盘,28
25257,5992,0.0,2018-09-17,11.99,14:07:57,买盘,5
25258,20379,-0.02,2018-09-17,11.97,14:08:00,卖盘,17
25259,1199,0.02,2018-09-17,11.99,14:08:03,买盘,1
25260,13189,0.0,2018-09-17,11.99,14:08:12,买盘,11
25261,14388,0.0,2018-09-17,11.99,14:08:15,买盘,12
25262,3595,-0.01,2018-09-17,11.98,14:08:18,卖盘,3
25263,23976,0.01,2018-09-17,11.99,14:08:21,买盘,20
25264,1198,-0.01,2018-09-17,11.98,14:08:24,卖盘,1
25265,70741,0.01,2018-09-17,11.99,14:08:27,买盘,59
25266,22769,0.0,2018-09-17,11.99,14:08:30,买盘,19
25267,14376,-0.01,2018-09-17,11.98,14:08:33,卖盘,12
25268,1198,0.0,2018-09-17,11.98,14:08:48,卖盘,1
25269,4792,0.0,2018-09-17,11.98,14:08:52,买盘,4
25270,1198,0.0,2018-09-17,11.98,14:08:55,卖盘,1
25271,13175,0.0,2018-09-17,11.98,14:08:57,买盘,11
25272,2394,-0.01,2018-09-17,11.97,14:09:00,卖盘,2
25273,84987,0.0,2018-09-17,11.97,14:09:06,卖盘,71
25274,13168,0.01,2018-09-17,11.98,14:09:09,买盘,11
25275,35910,-0.01,2018-09-17,11.97,14:09:12,卖盘,30
25276,11970,0.0,2018-09-17,11.97,14:09:15,买盘,10
25277,1197,0.0,2018-09-17,11.97,14:09:21,买盘,1
25278,32292,-0.01,2018-09-17,11.96,14:09:24,卖盘,27
25279,10769,0.01,2018-09-17,11.97,14:09:27,买盘,9
25280,1197,0.0,2018-09-17,11.97,14:09:30,买盘,1
25281,9576,0.0,2018-09-17,11.97,14:09:33,买盘,8
25282,76546,-0.01,2018-09-17,11.96,14:09:37,卖盘,64
25283,80158,0.0,2018-09-17,11.96,14:09:39,卖盘,67
25284,14352,0.0,2018-09-17,11.96,14:09:42,买盘,12
25285,1195,-0.01,2018-09-17,11.95,14:09:46,卖盘,1
25286,7171,0.0,2018-09-17,11.95,14:09:48,卖盘,6
25287,1195,0.0,2018-09-17,11.95,14:09:51,卖盘,1
25288,41825,0.0,2018-09-17,11.95,14:09:54,卖盘,35
25289,77675,0.0,2018-09-17,11.95,14:09:57,卖盘,65
25290,7172,0.01,2018-09-17,11.96,14:10:00,买盘,6
25291,47831,0.0,2018-09-17,11.96,14:10:03,买盘,40
25292,39435,-0.01,2018-09-17,11.95,14:10:06,卖盘,33
25293,46641,0.01,2018-09-17,11.96,14:10:12,买盘,39
25294,118468,0.01,2018-09-17,11.97,14:10:15,买盘,99
25295,338751,0.0,2018-09-17,11.97,14:10:18,卖盘,283
25296,1197,0.0,2018-09-17,11.97,14:10:21,卖盘,1
25297,1198,0.01,2018-09-17,11.98,14:10:27,买盘,1
25298,69449,0.0,2018-09-17,11.98,14:10:33,买盘,58
25299,144837,-0.01,2018-09-17,11.97,14:10:36,卖盘,121
25300,7182,0.0,2018-09-17,11.97,14:10:39,买盘,6
25301,340036,0.02,2018-09-17,11.99,14:10:42,买盘,284
25302,10773,-0.02,2018-09-17,11.97,14:10:45,买盘,9
25303,11970,0.0,2018-09-17,11.97,14:10:48,买盘,10
25304,11980,0.01,2018-09-17,11.98,14:10:51,买盘,10
25305,14376,0.0,2018-09-17,11.98,14:10:55,卖盘,12
25306,13188,0.0,2018-09-17,11.98,14:10:57,卖盘,11
25307,250156,-0.02,2018-09-17,11.96,14:11:04,卖盘,209
25308,5988,0.02,2018-09-17,11.98,14:11:09,买盘,5
25309,23974,0.01,2018-09-17,11.99,14:11:12,买盘,20
25310,8393,0.0,2018-09-17,11.99,14:11:18,卖盘,7
25311,9580,0.0,2018-09-17,11.99,14:11:21,买盘,8
25312,15590,0.01,2018-09-17,12.0,14:11:30,买盘,13
25313,20400,0.0,2018-09-17,12.0,14:11:33,买盘,17
25314,61197,-0.01,2018-09-17,11.99,14:11:36,卖盘,51
25315,177593,0.01,2018-09-17,12.0,14:11:40,买盘,148
25316,10800,0.0,2018-09-17,12.0,14:11:42,买盘,9
25317,2400,0.0,2018-09-17,12.0,14:11:45,买盘,2
25318,2398,-0.01,2018-09-17,11.99,14:11:51,卖盘,2
25319,3597,0.0,2018-09-17,11.99,14:11:54,卖盘,3
25320,1199,0.0,2018-09-17,11.99,14:12:04,卖盘,1
25321,9592,0.0,2018-09-17,11.99,14:12:15,买盘,8
25322,25173,-0.01,2018-09-17,11.98,14:12:18,卖盘,21
25323,4792,0.0,2018-09-17,11.98,14:12:21,卖盘,4
25324,7193,0.0,2018-09-17,11.98,14:12:24,卖盘,6
25325,1199,0.01,2018-09-17,11.99,14:12:28,买盘,1
25326,17985,0.0,2018-09-17,11.99,14:12:36,买盘,15
25327,63547,0.0,2018-09-17,11.99,14:12:45,买盘,53
25328,3597,0.0,2018-09-17,11.99,14:12:57,买盘,3
25329,21582,0.0,2018-09-17,11.99,14:13:00,买盘,18
25330,98281,0.0,2018-09-17,11.99,14:13:04,买盘,82
25331,7194,0.0,2018-09-17,11.99,14:13:06,卖盘,6
25332,25179,0.0,2018-09-17,11.99,14:13:12,卖盘,21
25333,47914,-0.02,2018-09-17,11.97,14:13:21,卖盘,40
25334,7194,0.02,2018-09-17,11.99,14:13:24,买盘,6
25335,1197,-0.02,2018-09-17,11.97,14:13:28,卖盘,1
25336,23980,0.02,2018-09-17,11.99,14:13:39,买盘,20
25337,64638,-0.02,2018-09-17,11.97,14:13:49,卖盘,54
25338,146034,0.0,2018-09-17,11.97,14:13:52,买盘,122
25339,5984,-0.01,2018-09-17,11.96,14:13:58,卖盘,5
25340,157995,0.01,2018-09-17,11.97,14:14:01,买盘,132
25341,20337,-0.01,2018-09-17,11.96,14:14:04,卖盘,17
25342,13162,0.01,2018-09-17,11.97,14:14:06,买盘,11
25343,4788,0.0,2018-09-17,11.97,14:14:09,买盘,4
25344,2392,-0.01,2018-09-17,11.96,14:14:12,卖盘,2
25345,10773,0.01,2018-09-17,11.97,14:14:15,买盘,9
25346,25137,0.0,2018-09-17,11.97,14:14:19,买盘,21
25347,7182,0.0,2018-09-17,11.97,14:14:25,卖盘,6
25348,3594,0.01,2018-09-17,11.98,14:14:27,买盘,3
25349,33516,-0.01,2018-09-17,11.97,14:14:30,卖盘,28
25350,3594,0.01,2018-09-17,11.98,14:14:33,买盘,3
25351,10776,0.0,2018-09-17,11.98,14:14:36,买盘,9
25352,8386,0.0,2018-09-17,11.98,14:14:39,卖盘,7
25353,5995,0.01,2018-09-17,11.99,14:14:42,买盘,5
25354,1198,-0.01,2018-09-17,11.98,14:14:45,卖盘,1
25355,5990,0.0,2018-09-17,11.98,14:14:49,卖盘,5
25356,1198,0.0,2018-09-17,11.98,14:14:51,卖盘,1
25357,3594,0.0,2018-09-17,11.98,14:14:55,卖盘,3
25358,16784,0.01,2018-09-17,11.99,14:14:58,买盘,14
25359,82719,0.0,2018-09-17,11.99,14:15:01,买盘,69
25360,50358,0.0,2018-09-17,11.99,14:15:07,卖盘,42
25361,199062,0.0,2018-09-17,11.99,14:15:10,卖盘,166
25362,16793,-0.01,2018-09-17,11.98,14:15:13,卖盘,14
25363,11980,0.0,2018-09-17,11.98,14:15:15,卖盘,10
25364,16774,0.0,2018-09-17,11.98,14:15:21,卖盘,14
25365,38336,0.0,2018-09-17,11.98,14:15:33,卖盘,32
25366,1198,0.0,2018-09-17,11.98,14:15:39,买盘,1
25367,2396,0.0,2018-09-17,11.98,14:15:42,买盘,2
25368,51471,-0.01,2018-09-17,11.97,14:15:45,卖盘,43
25369,49077,0.0,2018-09-17,11.97,14:15:48,买盘,41
25370,141129,-0.01,2018-09-17,11.96,14:15:52,卖盘,118
25371,15535,-0.01,2018-09-17,11.95,14:16:01,卖盘,13
25372,163729,0.0,2018-09-17,11.95,14:16:04,卖盘,137
25373,13156,0.01,2018-09-17,11.96,14:16:06,买盘,11
25374,13145,-0.01,2018-09-17,11.95,14:16:09,卖盘,11
25375,3585,0.0,2018-09-17,11.95,14:16:15,卖盘,3
25376,17925,0.0,2018-09-17,11.95,14:16:18,卖盘,15
25377,17940,0.01,2018-09-17,11.96,14:16:22,买盘,15
25378,19120,-0.01,2018-09-17,11.95,14:16:25,卖盘,16
25379,347745,0.0,2018-09-17,11.95,14:16:28,卖盘,291
25380,17912,-0.01,2018-09-17,11.94,14:16:31,卖盘,15
25381,87166,0.01,2018-09-17,11.95,14:16:33,买盘,73
25382,4772,-0.02,2018-09-17,11.93,14:16:39,卖盘,4
25383,29825,0.0,2018-09-17,11.93,14:16:42,卖盘,25
25384,23870,0.01,2018-09-17,11.94,14:16:45,买盘,20
25385,7158,-0.01,2018-09-17,11.93,14:16:48,卖盘,6
25386,15509,0.0,2018-09-17,11.93,14:16:52,买盘,13
25387,27427,-0.01,2018-09-17,11.92,14:16:54,卖盘,23
25388,10729,0.01,2018-09-17,11.93,14:16:57,买盘,9
25389,75124,0.0,2018-09-17,11.93,14:17:01,买盘,63
25390,53640,-0.01,2018-09-17,11.92,14:17:04,买盘,45
25391,15496,0.0,2018-09-17,11.92,14:17:07,卖盘,13
25392,78601,-0.02,2018-09-17,11.9,14:17:10,卖盘,66
25393,1191,0.01,2018-09-17,11.91,14:17:13,买盘,1
25394,2380,-0.01,2018-09-17,11.9,14:17:16,卖盘,2
25395,11900,0.0,2018-09-17,11.9,14:17:19,卖盘,10
25396,82110,0.0,2018-09-17,11.9,14:17:21,卖盘,69
25397,17834,-0.02,2018-09-17,11.88,14:17:24,卖盘,15
25398,3566,0.01,2018-09-17,11.89,14:17:28,买盘,3
25399,43956,-0.01,2018-09-17,11.88,14:17:30,卖盘,37
25400,5936,-0.01,2018-09-17,11.87,14:17:33,卖盘,5
25401,148490,0.01,2018-09-17,11.88,14:17:36,买盘,125
25402,8309,-0.01,2018-09-17,11.87,14:17:39,卖盘,7
25403,10685,0.01,2018-09-17,11.88,14:17:42,买盘,9
25404,83062,-0.01,2018-09-17,11.87,14:17:45,卖盘,70
25405,18984,0.0,2018-09-17,11.87,14:17:48,买盘,16
25406,41545,0.0,2018-09-17,11.87,14:17:51,买盘,35
25407,49772,-0.02,2018-09-17,11.85,14:17:54,卖盘,42
25408,1185,0.0,2018-09-17,11.85,14:17:57,买盘,1
25409,5923,-0.01,2018-09-17,11.84,14:18:03,卖盘,5
25410,69863,0.0,2018-09-17,11.84,14:18:06,卖盘,59
25411,9467,0.0,2018-09-17,11.84,14:18:09,卖盘,8
25412,13024,0.0,2018-09-17,11.84,14:18:12,卖盘,11
25413,26035,-0.01,2018-09-17,11.83,14:18:15,卖盘,22
25414,8286,0.01,2018-09-17,11.84,14:18:18,买盘,7
25415,7098,-0.01,2018-09-17,11.83,14:18:22,卖盘,6
25416,54419,0.01,2018-09-17,11.84,14:18:24,买盘,46
25417,49712,0.0,2018-09-17,11.84,14:18:27,买盘,42
25418,52074,0.0,2018-09-17,11.84,14:18:30,买盘,44
25419,23660,-0.01,2018-09-17,11.83,14:18:33,卖盘,20
25420,31968,0.01,2018-09-17,11.84,14:18:36,买盘,27
25421,3552,0.0,2018-09-17,11.84,14:18:39,卖盘,3
25422,17760,0.0,2018-09-17,11.84,14:18:42,卖盘,15
25423,47360,0.0,2018-09-17,11.84,14:18:45,卖盘,40
25424,23688,0.01,2018-09-17,11.85,14:18:48,买盘,20
25425,40258,-0.01,2018-09-17,11.84,14:18:51,卖盘,34
25426,127932,0.01,2018-09-17,11.85,14:18:54,买盘,108
25427,11850,0.0,2018-09-17,11.85,14:19:00,卖盘,10
25428,67566,0.01,2018-09-17,11.86,14:19:04,买盘,57
25429,11850,-0.01,2018-09-17,11.85,14:19:09,买盘,10
25430,11860,0.01,2018-09-17,11.86,14:19:13,买盘,10
25431,2372,0.0,2018-09-17,11.86,14:19:15,买盘,2
25432,74718,0.0,2018-09-17,11.86,14:19:18,买盘,63
25433,10666,-0.01,2018-09-17,11.85,14:19:21,卖盘,9
25434,10674,0.01,2018-09-17,11.86,14:19:27,卖盘,9
25435,116228,0.0,2018-09-17,11.86,14:19:30,卖盘,98
25436,46239,-0.01,2018-09-17,11.85,14:19:36,卖盘,39
25437,22553,0.02,2018-09-17,11.87,14:19:40,买盘,19
25438,3561,0.0,2018-09-17,11.87,14:19:42,买盘,3
25439,8302,-0.01,2018-09-17,11.86,14:19:46,卖盘,7
25440,41512,0.01,2018-09-17,11.87,14:19:49,买盘,35
25441,59320,-0.01,2018-09-17,11.86,14:19:55,卖盘,50
25442,7122,0.01,2018-09-17,11.87,14:20:00,买盘,6
25443,3561,0.0,2018-09-17,11.87,14:20:04,买盘,3
25444,104400,-0.01,2018-09-17,11.86,14:20:07,卖盘,88
25445,63994,0.0,2018-09-17,11.86,14:20:12,买盘,54
25446,15418,0.0,2018-09-17,11.86,14:20:16,买盘,13
25447,43882,0.0,2018-09-17,11.86,14:20:18,买盘,37
25448,69915,-0.01,2018-09-17,11.85,14:20:21,卖盘,59
25449,1185,0.0,2018-09-17,11.85,14:20:24,买盘,1
25450,30810,0.0,2018-09-17,11.85,14:20:27,买盘,26
25451,45021,-0.01,2018-09-17,11.84,14:20:31,卖盘,38
25452,67602,0.02,2018-09-17,11.86,14:20:33,买盘,57
25453,26092,0.0,2018-09-17,11.86,14:20:36,卖盘,22
25454,13046,0.0,2018-09-17,11.86,14:20:39,卖盘,11
25455,64082,0.0,2018-09-17,11.86,14:20:42,卖盘,54
25456,43889,0.0,2018-09-17,11.86,14:20:45,卖盘,37
25457,46232,-0.01,2018-09-17,11.85,14:20:51,卖盘,39
25458,17794,0.03,2018-09-17,11.88,14:20:54,买盘,15
25459,59230,-0.04,2018-09-17,11.84,14:20:57,卖盘,50
25460,20140,0.0,2018-09-17,11.84,14:21:04,卖盘,17
25461,68788,0.02,2018-09-17,11.86,14:21:07,买盘,58
25462,18976,0.0,2018-09-17,11.86,14:21:09,卖盘,16
25463,2372,0.0,2018-09-17,11.86,14:21:13,卖盘,2
25464,5934,0.02,2018-09-17,11.88,14:21:15,买盘,5
25465,3558,-0.02,2018-09-17,11.86,14:21:18,卖盘,3
25466,30878,0.0,2018-09-17,11.86,14:21:21,卖盘,26
25467,30888,0.02,2018-09-17,11.88,14:21:24,买盘,26
25468,11880,0.0,2018-09-17,11.88,14:21:27,卖盘,10
25469,1189,0.01,2018-09-17,11.89,14:21:31,买盘,1
25470,19014,-0.01,2018-09-17,11.88,14:21:33,卖盘,16
25471,59499,0.01,2018-09-17,11.89,14:21:42,卖盘,50
25472,14268,0.0,2018-09-17,11.89,14:21:57,卖盘,12
25473,3569,0.01,2018-09-17,11.9,14:22:00,买盘,3
25474,5950,0.0,2018-09-17,11.9,14:22:07,卖盘,5
25475,2380,0.0,2018-09-17,11.9,14:22:09,卖盘,2
25476,13091,0.0,2018-09-17,11.9,14:22:12,卖盘,11
25477,2384,0.02,2018-09-17,11.92,14:22:18,买盘,2
25478,1191,-0.01,2018-09-17,11.91,14:22:25,卖盘,1
25479,23840,0.01,2018-09-17,11.92,14:22:28,买盘,20
25480,9536,0.0,2018-09-17,11.92,14:22:30,卖盘,8
25481,47711,0.0,2018-09-17,11.92,14:22:33,卖盘,40
25482,4768,0.0,2018-09-17,11.92,14:22:37,买盘,4
25483,17868,-0.01,2018-09-17,11.91,14:22:40,卖盘,15
25484,21438,0.0,2018-09-17,11.91,14:22:43,买盘,18
25485,5955,0.0,2018-09-17,11.91,14:22:46,买盘,5
25486,5955,0.0,2018-09-17,11.91,14:22:52,买盘,5
25487,5955,0.0,2018-09-17,11.91,14:22:55,买盘,5
25488,5955,0.0,2018-09-17,11.91,14:22:58,买盘,5
25489,2382,0.0,2018-09-17,11.91,14:23:01,买盘,2
25490,54802,0.01,2018-09-17,11.92,14:23:16,买盘,46
25491,19067,0.0,2018-09-17,11.92,14:23:19,买盘,16
25492,46473,0.0,2018-09-17,11.92,14:23:21,卖盘,39
25493,28628,0.01,2018-09-17,11.93,14:23:25,买盘,24
25494,237014,-0.03,2018-09-17,11.9,14:23:34,卖盘,199
25495,11900,0.0,2018-09-17,11.9,14:23:37,买盘,10
25496,56004,-0.01,2018-09-17,11.89,14:23:43,卖盘,47
25497,129352,-0.05,2018-09-17,11.84,14:23:46,卖盘,109
25498,1189,0.05,2018-09-17,11.89,14:23:52,卖盘,1
25499,3564,-0.01,2018-09-17,11.88,14:23:54,中性盘,3
25500,8302,-0.02,2018-09-17,11.86,14:24:01,卖盘,7
25501,7116,0.0,2018-09-17,11.86,14:24:04,卖盘,6
25502,1198893,-0.05,2018-09-17,11.81,14:24:07,卖盘,1014
25503,1182028,0.03,2018-09-17,11.84,14:24:16,买盘,1001
25504,5905,-0.03,2018-09-17,11.81,14:24:19,买盘,5
25505,160614,0.05,2018-09-17,11.86,14:24:22,买盘,136
25506,51949,-0.06,2018-09-17,11.8,14:24:24,卖盘,44
25507,17730,0.02,2018-09-17,11.82,14:24:27,买盘,15
25508,2363,-0.01,2018-09-17,11.81,14:24:30,卖盘,2
25509,59017,-0.01,2018-09-17,11.8,14:24:33,卖盘,50
25510,15353,0.01,2018-09-17,11.81,14:24:37,卖盘,13
25511,16534,0.0,2018-09-17,11.81,14:24:40,买盘,14
25512,43660,-0.01,2018-09-17,11.8,14:24:43,卖盘,37
25513,12983,0.0,2018-09-17,11.8,14:24:46,买盘,11
25514,46015,0.0,2018-09-17,11.8,14:24:49,买盘,39
25515,5900,0.0,2018-09-17,11.8,14:24:52,买盘,5
25516,15314,-0.02,2018-09-17,11.78,14:24:54,卖盘,13
25517,15314,0.0,2018-09-17,11.78,14:24:57,买盘,13
25518,64745,-0.01,2018-09-17,11.77,14:25:01,卖盘,55
25519,16458,-0.02,2018-09-17,11.75,14:25:04,卖盘,14
25520,11770,0.02,2018-09-17,11.77,14:25:07,买盘,10
25521,1175,-0.02,2018-09-17,11.75,14:25:10,卖盘,1
25522,68226,0.0,2018-09-17,11.75,14:25:12,卖盘,58
25523,35252,0.01,2018-09-17,11.76,14:25:16,中性盘,30
25524,98725,-0.01,2018-09-17,11.75,14:25:19,卖盘,84
25525,27031,0.02,2018-09-17,11.77,14:25:22,买盘,23
25526,7062,0.0,2018-09-17,11.77,14:25:24,卖盘,6
25527,39974,0.01,2018-09-17,11.78,14:25:27,买盘,34
25528,28232,-0.01,2018-09-17,11.77,14:25:30,中性盘,24
25529,8232,-0.01,2018-09-17,11.76,14:25:36,买盘,7
25530,17652,0.01,2018-09-17,11.77,14:25:40,买盘,15
25531,238637,0.0,2018-09-17,11.77,14:25:43,买盘,203
25532,14135,0.01,2018-09-17,11.78,14:25:46,买盘,12
25533,296605,-0.01,2018-09-17,11.77,14:25:49,卖盘,252
25534,7068,0.01,2018-09-17,11.78,14:25:51,买盘,6
25535,48272,-0.01,2018-09-17,11.77,14:25:55,卖盘,41
25536,23567,0.03,2018-09-17,11.8,14:25:57,买盘,20
25537,11800,0.0,2018-09-17,11.8,14:26:01,买盘,10
25538,1180,0.0,2018-09-17,11.8,14:26:04,买盘,1
25539,10608,0.0,2018-09-17,11.8,14:26:06,买盘,9
25540,5890,-0.02,2018-09-17,11.78,14:26:10,卖盘,5
25541,17688,0.02,2018-09-17,11.8,14:26:13,买盘,15
25542,5900,0.0,2018-09-17,11.8,14:26:15,买盘,5
25543,10608,0.0,2018-09-17,11.8,14:26:18,买盘,9
25544,18880,0.0,2018-09-17,11.8,14:26:22,买盘,16
25545,1180,0.0,2018-09-17,11.8,14:26:25,买盘,1
25546,47160,-0.01,2018-09-17,11.79,14:26:28,卖盘,40
25547,11798,0.01,2018-09-17,11.8,14:26:31,买盘,10
25548,1180,0.0,2018-09-17,11.8,14:26:34,买盘,1
25549,61348,0.0,2018-09-17,11.8,14:26:37,买盘,52
25550,9432,-0.01,2018-09-17,11.79,14:26:40,卖盘,8
25551,50707,0.01,2018-09-17,11.8,14:26:43,买盘,43
25552,16502,-0.02,2018-09-17,11.78,14:26:46,卖盘,14
25553,23580,0.01,2018-09-17,11.79,14:26:49,卖盘,20
25554,29475,0.0,2018-09-17,11.79,14:26:54,卖盘,25
25555,2358,0.0,2018-09-17,11.79,14:26:57,买盘,2
25556,116638,0.0,2018-09-17,11.79,14:27:07,买盘,99
25557,136733,-0.01,2018-09-17,11.78,14:27:10,卖盘,116
25558,17685,0.01,2018-09-17,11.79,14:27:13,买盘,15
25559,1179,0.0,2018-09-17,11.79,14:27:16,卖盘,1
25560,88353,-0.01,2018-09-17,11.78,14:27:19,卖盘,75
25561,24738,0.0,2018-09-17,11.78,14:27:22,买盘,21
25562,2354,-0.01,2018-09-17,11.77,14:27:24,卖盘,2
25563,24719,0.0,2018-09-17,11.77,14:27:27,卖盘,21
25564,30618,0.0,2018-09-17,11.77,14:27:31,卖盘,26
25565,2356,0.01,2018-09-17,11.78,14:27:34,买盘,2
25566,61256,0.0,2018-09-17,11.78,14:27:36,买盘,52
25567,5890,0.0,2018-09-17,11.78,14:27:39,卖盘,5
25568,18848,0.0,2018-09-17,11.78,14:27:42,卖盘,16
25569,29470,0.01,2018-09-17,11.79,14:27:45,买盘,25
25570,22382,-0.01,2018-09-17,11.78,14:27:49,卖盘,19
25571,43612,0.01,2018-09-17,11.79,14:27:51,买盘,37
25572,35361,0.0,2018-09-17,11.79,14:27:54,买盘,30
25573,15327,0.0,2018-09-17,11.79,14:27:58,买盘,13
25574,44802,0.0,2018-09-17,11.79,14:28:04,卖盘,38
25575,1179,0.0,2018-09-17,11.79,14:28:07,买盘,1
25576,7074,0.0,2018-09-17,11.79,14:28:10,买盘,6
25577,4716,0.0,2018-09-17,11.79,14:28:15,买盘,4
25578,8253,0.0,2018-09-17,11.79,14:28:19,买盘,7
25579,144894,-0.01,2018-09-17,11.78,14:28:22,卖盘,123
25580,1178,0.0,2018-09-17,11.78,14:28:31,卖盘,1
25581,23560,0.0,2018-09-17,11.78,14:28:34,卖盘,20
25582,36518,0.0,2018-09-17,11.78,14:28:36,卖盘,31
25583,14136,0.0,2018-09-17,11.78,14:28:42,买盘,12
25584,2356,0.0,2018-09-17,11.78,14:28:45,卖盘,2
25585,3537,0.01,2018-09-17,11.79,14:28:51,买盘,3
25586,9424,-0.01,2018-09-17,11.78,14:28:57,卖盘,8
25587,3534,0.0,2018-09-17,11.78,14:29:04,卖盘,3
25588,27107,0.01,2018-09-17,11.79,14:29:07,买盘,23
25589,4712,-0.01,2018-09-17,11.78,14:29:15,卖盘,4
25590,7071,0.01,2018-09-17,11.79,14:29:19,买盘,6
25591,37707,-0.01,2018-09-17,11.78,14:29:22,卖盘,32
25592,16496,0.0,2018-09-17,11.78,14:29:24,卖盘,14
25593,10611,0.01,2018-09-17,11.79,14:29:30,买盘,9
25594,23576,0.0,2018-09-17,11.79,14:29:33,买盘,20
25595,14148,0.0,2018-09-17,11.79,14:29:36,买盘,12
25596,30629,-0.01,2018-09-17,11.78,14:29:39,卖盘,26
